Year_Birth;Income;Kidhome;Teenhome;Recency;MntWines;MntFruits;MntMeatProducts;MntFishProducts;MntSweetProducts;MntGoldProds;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;AcceptedCmp3;AcceptedCmp4;AcceptedCmp5;AcceptedCmp1;AcceptedCmp2;Response;Complain;Dt_year;Dt_month;Education_2n Cycle;Education_Basic;Education_Graduation;Education_Master;Education_PhD;Marital_Status_Absurd;Marital_Status_Alone;Marital_Status_Divorced;Marital_Status_Married;Marital_Status_Single;Marital_Status_Together;Marital_Status_Widow;Marital_Status_YOLO;Country_AUS;Country_CA;Country_GER;Country_IND;Country_ME;Country_SA;Country_SP;Country_US
1968.0;43795.0;0.0;1.0;11.0;31400.0;1100.0;5300.0;400.0;300.0;10700.0;3.0;2.0;5.0;4.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;2013.0;10.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1970.0;22070.0;1.0;0.0;11.0;1000.0;700.0;1900.0;800.0;200.0;2100.0;2.0;0.0;3.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;10.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
1949.0;36408.0;1.0;1.0;11.0;900.0;100.0;400.0;300.0;200.0;300.0;1.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;9.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1950.0;34026.0;1.0;1.0;11.0;1800.0;600.0;1500.0;1200.0;800.0;1700.0;3.0;0.0;2.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;8.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1950.0;34026.0;1.0;1.0;11.0;1800.0;600.0;1500.0;1200.0;800.0;1700.0;3.0;1.0;2.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;8.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1955.0;59821.0;0.0;1.0;11.0;62900.0;0.0;7000.0;0.0;0.0;3500.0;6.0;3.0;3.0;7.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
1967.0;56320.0;0.0;1.0;11.0;20100.0;5300.0;17200.0;11600.0;7700.0;8300.0;3.0;2.0;6.0;9.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1969.0;70091.0;1.0;0.0;11.0;96400.0;3400.0;13700.0;1500.0;0.0;1100.0;2.0;2.0;3.0;10.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2013.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1956.0;46097.0;0.0;1.0;11.0;7200.0;2400.0;6800.0;6500.0;400.0;800.0;5.0;1.0;2.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
1963.0;41003.0;0.0;0.0;11.0;12300.0;13300.0;14200.0;7100.0;4400.0;8800.0;1.0;2.0;3.0;8.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
1959.0;44911.0;0.0;1.0;11.0;15900.0;0.0;2200.0;200.0;100.0;3100.0;3.0;1.0;2.0;4.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1950.0;42873.0;1.0;1.0;11.0;20900.0;0.0;4000.0;300.0;200.0;1500.0;4.0;2.0;2.0;4.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1969.0;51039.0;1.0;1.0;11.0;10000.0;6400.0;7900.0;6500.0;0.0;10900.0;2.0;2.0;3.0;4.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2012.0;12.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1958.0;78952.0;0.0;1.0;11.0;117000.0;1900.0;59400.0;9900.0;7600.0;13400.0;2.0;1.0;8.0;12.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2012.0;9.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1966.0;29435.0;1.0;1.0;11.0;7000.0;300.0;3700.0;400.0;200.0;6400.0;4.0;1.0;3.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2012.0;8.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1954.0;79865.0;0.0;1.0;12.0;7100.0;9900.0;27800.0;18500.0;12100.0;3800.0;1.0;2.0;15.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2014.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
1970.0;65968.0;0.0;1.0;12.0;37600.0;900.0;8300.0;1900.0;400.0;400.0;2.0;1.0;6.0;7.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2014.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1956.0;86424.0;0.0;0.0;12.0;38700.0;6800.0;56900.0;8900.0;4500.0;6800.0;1.0;2.0;14.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2014.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
1966.0;67272.0;0.0;1.0;12.0;35700.0;3500.0;27100.0;2800.0;2800.0;1400.0;3.0;2.0;3.0;12.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;12.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1957.0;78499.0;0.0;0.0;12.0;91200.0;7200.0;17000.0;4700.0;3600.0;9700.0;1.0;4.0;5.0;4.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;2013.0;11.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1970.0;80336.0;0.0;0.0;12.0;20900.0;1900.0;45600.0;16000.0;14200.0;6600.0;1.0;1.0;14.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;9.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1956.0;15759.0;0.0;0.0;12.0;100.0;200.0;500.0;600.0;0.0;300.0;1.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;9.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1969.0;41021.0;1.0;0.0;12.0;1400.0;700.0;900.0;600.0;1600.0;1200.0;2.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2012.0;12.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
1956.0;79456.0;0.0;0.0;12.0;56500.0;4200.0;54800.0;6400.0;8300.0;9900.0;1.0;2.0;9.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2012.0;8.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1952.0;50870.0;0.0;1.0;13.0;5300.0;0.0;800.0;0.0;0.0;200.0;1.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2014.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1957.0;23539.0;0.0;0.0;13.0;400.0;2400.0;1100.0;1600.0;100.0;2500.0;1.0;1.0;0.0;4.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2014.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1967.0;32557.0;1.0;0.0;13.0;3400.0;300.0;2900.0;0.0;400.0;1000.0;3.0;0.0;2.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2014.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1970.0;62466.0;0.0;1.0;13.0;12900.0;12900.0;25900.0;16800.0;12100.0;8300.0;5.0;2.0;5.0;12.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2014.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1970.0;62466.0;0.0;1.0;13.0;12900.0;12900.0;25900.0;16800.0;12100.0;8300.0;5.0;2.0;5.0;12.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2014.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1966.0;54198.0;1.0;1.0;13.0;18500.0;0.0;2800.0;300.0;200.0;1700.0;6.0;1.0;2.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;12.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1964.0;61798.0;0.0;0.0;13.0;33800.0;400.0;8900.0;1100.0;800.0;1300.0;1.0;1.0;3.0;9.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;11.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1955.0;62535.0;0.0;1.0;13.0;16300.0;4800.0;9000.0;0.0;4500.0;5200.0;1.0;1.0;3.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;10.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1968.0;48985.0;0.0;1.0;13.0;1900.0;1300.0;1800.0;1000.0;700.0;800.0;1.0;0.0;2.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;7.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1970.0;72940.0;0.0;0.0;13.0;18200.0;7400.0;29800.0;16200.0;14900.0;11600.0;1.0;1.0;5.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
1960.0;81843.0;0.0;0.0;13.0;77900.0;8600.0;53700.0;3400.0;6900.0;13800.0;1.0;1.0;14.0;12.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1964.0;45759.0;1.0;1.0;13.0;4200.0;100.0;1800.0;300.0;0.0;400.0;2.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
1964.0;45759.0;1.0;1.0;13.0;4200.0;100.0;1800.0;300.0;0.0;400.0;2.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1970.0;31880.0;1.0;0.0;13.0;400.0;100.0;500.0;200.0;0.0;300.0;1.0;0.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2012.0;10.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1954.0;75315.0;0.0;1.0;14.0;45900.0;1500.0;17100.0;14200.0;2300.0;3100.0;2.0;2.0;6.0;12.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2014.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
1965.0;69263.0;0.0;1.0;14.0;49200.0;500.0;3200.0;1300.0;500.0;2100.0;1.0;2.0;2.0;7.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2014.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1946.0;78569.0;0.0;0.0;14.0;55800.0;7900.0;62200.0;20700.0;17500.0;9500.0;1.0;1.0;9.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;2014.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1966.0;57705.0;0.0;1.0;14.0;38300.0;0.0;5300.0;600.0;400.0;4000.0;3.0;2.0;2.0;6.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2014.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1955.0;74805.0;0.0;1.0;14.0;20900.0;16200.0;20900.0;4100.0;16200.0;3700.0;5.0;1.0;11.0;10.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;11.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1961.0;66426.0;0.0;1.0;14.0;104300.0;2400.0;9700.0;3200.0;2400.0;15700.0;2.0;1.0;8.0;10.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;10.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1949.0;51529.0;0.0;1.0;14.0;40000.0;400.0;3500.0;600.0;0.0;2200.0;2.0;2.0;2.0;5.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;9.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1946.0;18100.0;0.0;0.0;14.0;300.0;100.0;200.0;400.0;300.0;100.0;1.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;8.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1954.0;27421.0;0.0;0.0;14.0;4300.0;1200.0;9600.0;7800.0;4000.0;5500.0;3.0;1.0;2.0;6.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2012.0;12.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1968.0;34053.0;0.0;1.0;14.0;6300.0;0.0;2100.0;700.0;0.0;1200.0;1.0;1.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2012.0;9.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1962.0;42769.0;0.0;1.0;15.0;7100.0;0.0;1300.0;300.0;100.0;0.0;2.0;0.0;2.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;10.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1964.0;49096.0;1.0;1.0;15.0;14400.0;100.0;3200.0;200.0;100.0;700.0;4.0;1.0;2.0;4.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;9.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1959.0;33051.0;0.0;0.0;15.0;10000.0;7100.0;24300.0;10800.0;9400.0;21900.0;3.0;3.0;2.0;8.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2012.0;8.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1966.0;28764.0;1.0;1.0;16.0;800.0;0.0;300.0;0.0;0.0;100.0;1.0;0.0;0.0;2.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2014.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1960.0;54197.0;0.0;1.0;16.0;16200.0;600.0;3700.0;600.0;1300.0;1300.0;2.0;0.0;5.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2014.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1970.0;93790.0;0.0;0.0;16.0;130200.0;6800.0;73100.0;8900.0;11400.0;4500.0;0.0;2.0;11.0;12.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;2014.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1967.0;70844.0;1.0;1.0;16.0;12900.0;2600.0;6700.0;300.0;6700.0;200.0;5.0;2.0;2.0;5.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;10.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1967.0;62513.0;0.0;1.0;16.0;52000.0;4200.0;9800.0;0.0;4200.0;1400.0;2.0;2.0;6.0;10.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;9.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1970.0;75345.0;0.0;0.0;16.0;91800.0;5700.0;84200.0;9900.0;3800.0;13300.0;1.0;1.0;12.0;6.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;2013.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1959.0;71706.0;0.0;1.0;16.0;93100.0;5600.0;25300.0;9100.0;9800.0;1400.0;4.0;3.0;8.0;7.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2012.0;11.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1966.0;69063.0;0.0;1.0;16.0;66600.0;3500.0;12400.0;6900.0;800.0;2600.0;1.0;2.0;5.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2012.0;11.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1969.0;44078.0;1.0;1.0;17.0;2400.0;100.0;1000.0;200.0;0.0;400.0;2.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2014.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
1959.0;53537.0;1.0;1.0;17.0;8100.0;0.0;600.0;0.0;0.0;600.0;2.0;0.0;2.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2014.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
1950.0;80763.0;0.0;0.0;17.0;67400.0;16800.0;10800.0;19200.0;4200.0;23100.0;1.0;1.0;17.0;6.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;2013.0;8.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
1955.0;75261.0;0.0;0.0;17.0;123900.0;1700.0;41300.0;2300.0;3400.0;1700.0;1.0;2.0;9.0;5.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;2013.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1962.0;72828.0;0.0;1.0;17.0;120500.0;0.0;23500.0;1900.0;1400.0;20500.0;6.0;2.0;5.0;13.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1952.0;75278.0;0.0;0.0;17.0;30400.0;9800.0;23000.0;15000.0;7400.0;7400.0;1.0;2.0;5.0;13.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
1963.0;81300.0;0.0;1.0;17.0;100400.0;1200.0;14500.0;3200.0;1200.0;3600.0;3.0;3.0;5.0;5.0;2.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;2012.0;10.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1965.0;60161.0;0.0;1.0;17.0;58400.0;4400.0;21200.0;4600.0;800.0;17700.0;3.0;4.0;6.0;8.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2012.0;10.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1954.0;64497.0;0.0;1.0;17.0;117000.0;4800.0;32000.0;4200.0;3200.0;19200.0;5.0;4.0;6.0;9.0;3.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;2012.0;9.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
1957.0;53233.0;0.0;1.0;18.0;2800.0;0.0;900.0;300.0;0.0;0.0;1.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2014.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1954.0;77972.0;0.0;0.0;18.0;61300.0;2200.0;31900.0;3300.0;10200.0;1200.0;1.0;1.0;9.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2014.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
1951.0;39767.0;0.0;0.0;18.0;11300.0;6100.0;20400.0;3400.0;2600.0;4700.0;2.0;2.0;2.0;7.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2013.0;7.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
